3.116
3.0904
3.0836
3.0997
-3.1404
3.0686
-2.8848
-2.5107
-2.1792
-1.8315
-1.5078
-1.204
-1.3724
-1.7481
-2.0517
-2.4196
-2.7607
-3.0759
-3.1359
3.1261
3.1107
3.1304
3.0838
3.1381
2.807
2.4827
2.1075
1.7521
1.4754
1.1593
0.84009
0.51101
0.21248
0.13528
0.11948
0.12587
0.092281
0.045633
0.078279
0.12331
0.053623
0.071867
-0.0181
0.03651
0.059166
